handle,variant_id,variant_sku,variant_barcode,product_group,variant_title,product_title,subtitle,description,brand,category_handle,collection_handle,dietary_flags,tags,allergens,ingredients,storage,country_of_origin,weight_value,weight_unit,thumbnail_url,image_filenames,velocity,eco_rating,brand_slug,vat_rate,regional_tags,subscription_eligible,status,variant_title_raw,variant_sku_raw
4567664590920,variant_01KSQVC6SCWAY6G80WH3CNKSRN,natco-cashew-large-white-pieces-750g,,,750g,Natco - Cashew (Large White Pieces),,Premium nuts from Natco Foods. Perfect for snacking; cooking; and baking.,Natco,nuts_dried_fruits,,vegetarian;vegan;gluten-free,,tree-nuts,See product packaging for full ingredients list,,India,750,g,/uploads/natco_cashew-large-white-pieces-750g.jpg,,A,,natco,0,,true,published,Default,N2415
4567663575112,variant_01KSQVC6WSWFXZZ6CFY0GDSPEP,natco-peanuts-red-1kg,,,1kg,Natco - Peanuts Red,,Premium nuts from Natco Foods. Perfect for snacking; cooking; and baking.,Natco,nuts_dried_fruits,,vegetarian;vegan;gluten-free,,tree-nuts;peanuts,See product packaging for full ingredients list,,India,1,kg,/uploads/natco_peanuts-red-1kg.jpg,,A,,natco,0,,true,published,Default,N4150
4567663575112,variant_01KSQVC705T1H5J2XJ0T0ZTDMT,natco-peanuts-red-400g,,,400g,Natco - Peanuts Red,,Premium nuts from Natco Foods. Perfect for snacking; cooking; and baking.,Natco,nuts_dried_fruits,,vegetarian;vegan;gluten-free,,tree-nuts;peanuts,See product packaging for full ingredients list,,India,400,g,/uploads/natco_peanuts-red-400g.jpg,,A,,natco,0,,true,published,Default,N4160
4567662362696,variant_01KSQVC744YBFXVJ0C4NBENH63,natco-pappadoms-madras-coin-size-200g,,,200g,Natco - Pappadoms Madras (Coin size),,Crispy Indian pappadoms from Natco Foods. Quick to prepare; perfect with chutneys.,Natco,savouries_papadoms,,vegetarian,,,See product packaging for full ingredients list,,India,200,g,/uploads/natco_pappadoms-madras-coin-size-200g.jpg,,A,,natco,0,,true,published,Default,P5022
4567663214664,variant_01KSQVC7820NGPXD3F33TMHTZZ,natco-pistachio-kernels-1kg,,,1kg,Natco - Pistachio Kernels,,Our products are manufactured in a site that handles gluten; soya;./images/natco_pistachio-kernels-1kg.jpg; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,nuts_dried_fruits,,vegetarian;vegan;gluten-free,,tree-nuts,See product packaging for full ingredients list,,India,1,kg,/uploads/natco_pistachio-kernels-1kg.jpg,,A,,natco,0,,true,published,Default,N5250
4567663214664,variant_01KSQVC7AX72GRZ1SRD59G56C3,natco-pistachio-kernels-250g,,,250g,Natco - Pistachio Kernels,,Roasted and seasoned nuts from Natco Foods. Delicious and satisfying snacks.,Natco,nuts_dried_fruits,,vegetarian;vegan;gluten-free,,tree-nuts,See product packaging for full ingredients list,,India,250,g,/uploads/natco_pistachio-kernels-250g.jpg,,A,,natco,0,,true,published,Default,N5260
4567663214664,variant_01KSQVC7F13NMSW46Q5N6DKJ41,natco-pistachio-kernels-100g,,,100g,Natco - Pistachio Kernels,,Roasted and seasoned nuts from Natco Foods. Delicious and satisfying snacks.,Natco,nuts_dried_fruits,,vegetarian;vegan;gluten-free,,tree-nuts,See product packaging for full ingredients list,,India,100,g,/uploads/natco_pistachio-kernels-100g.jpg,,A,,natco,0,,true,published,Default,N5270
4567662952520,variant_01KSQVC7K2QCZDZB57NA8M850K,natco-luxury-fruit-nut-mix-250g,,,250g,Natco - Luxury Fruit &amp; Nut Mix,,Premium nuts from Natco Foods. Perfect for snacking; cooking; and baking.,Natco,nuts_dried_fruits,,vegetarian;vegan;gluten-free,,tree-nuts,See product packaging for full ingredients list,,India,250,g,/uploads/natco_luxury-fruit-amp-nut-mix-250g.png,,A,,natco,0,,true,published,Default,N5315
4567662919752,variant_01KSQVC7Q2D525GMFT8SH9DZXQ,natco-luxury-fruit-nuts-mix-750g,,,750g,Natco - Luxury Fruit &amp; Nuts Mix,,Premium nuts from Natco Foods. Perfect for snacking; cooking; and baking.,Natco,nuts_dried_fruits,,vegetarian;vegan;gluten-free,,tree-nuts,See product packaging for full ingredients list,,India,750,g,/uploads/natco_luxury-fruit-amp-nuts-mix-750g.png,,A,,natco,0,,true,published,Default,N5320
4567662067784,variant_01KSQVC7T0APYWH00NX1ZBBSAT,natco-basmati-rice-india-bag-5kg,,,5kg,Natco - Basmati Rice India - Bag,,High-quality rice from Natco Foods. A pantry essential for everyday meals.,Natco,basmati_rice,,vegetarian;vegan;gluten-free,,,See product packaging for full ingredients list,,India,5,kg,/uploads/natco_basmati-rice-india-bag-5kg.jpg,,A,,natco,0,,true,published,Default,R1138
4567661871176,variant_01KSQVC7XTAHZ2ZSYR2XS0X8JJ,natco-basmati-rice-kernel-5kg,,,5kg,Natco - Basmati Rice Kernel,,High-quality rice from Natco Foods. A pantry essential for everyday meals.,Natco,basmati_rice,,vegetarian;vegan;gluten-free,,,See product packaging for full ingredients list,,India,5,kg,/uploads/natco_basmati-rice-kernel-5kg.jpg,,A,,natco,0,,true,published,Default,R1290
4567661838408,variant_01KSQVC80WZER42Q59B8PNTNTY,natco-long-grain-white-rice-5kg,,,5kg,Natco - Long Grain White Rice,,High-quality rice from Natco Foods. A pantry essential for everyday meals.,Natco,everyday_rice,,vegetarian;vegan;gluten-free,,mustard,See product packaging for full ingredients list,,India,5,kg,/uploads/natco_long-grain-white-rice-5kg.jpg,,A,,natco,0,,true,published,Default,R1404
4567661772872,variant_01KSQVC83Z4BQV0CWY4700BNKG,natco-easycook-parboiled-rice-5kg,,,5kg,Natco - Easycook Parboiled Rice,,High-quality rice from Natco Foods. A pantry essential for everyday meals.,Natco,everyday_rice,,vegetarian;vegan;gluten-free,,,See product packaging for full ingredients list,,India,5,kg,/uploads/natco_easycook-parboiled-rice-5kg.jpg,,A,,natco,0,south-indian,true,published,Default,R1455
4567661674568,variant_01KSQVC86VFD2GRRNPB85WERRW,natco-sona-masuri-rice-5kg,,,5kg,Natco - Sona Masuri Rice,,High-quality rice from Natco Foods. A pantry essential for everyday meals.,Natco,sona_masuri_rice,,vegetarian;vegan;gluten-free,,,See product packaging for full ingredients list,,India,5,kg,/uploads/natco_sona-masuri-rice-5kg.jpg,,A,,natco,0,,true,published,Default,R1514
4567661543496,variant_01KSQVC89Y3AQ3AE2T49EYS1HR,natco-ponni-rice-5kg,,,5kg,Natco - Ponni Rice,,High-quality rice from Natco Foods. A pantry essential for everyday meals.,Natco,everyday_rice,,vegetarian;vegan;gluten-free,,,See product packaging for full ingredients list,,India,5,kg,/uploads/natco_ponni-rice-5kg.jpg,,A,,natco,0,south-indian,true,published,Default,R1818
4567661477960,variant_01KSQVC8D9HG4YF2MA1ANV4B2V,natco-idli-rice-5kg,,,5kg,Natco - Idli Rice,,High-quality rice from Natco Foods. A pantry essential for everyday meals.,Natco,speciality_rice,,vegetarian;vegan;gluten-free,,,See product packaging for full ingredients list,,India,5,kg,/uploads/natco_idli-rice-5kg.jpg,,A,,natco,0,south-indian,true,published,Default,R1918
4567660757064,variant_01KSQVC8G0XYJQ0E77A1YSA667,natco-powa-medium-flaked-rice-1kg,,,1kg,Natco - Powa Medium (Flaked Rice),,High-quality rice from Natco Foods. A pantry essential for everyday meals.,Natco,speciality_rice,,vegetarian;vegan;gluten-free,,,See product packaging for full ingredients list,,India,1,kg,/uploads/natco_powa-medium-flaked-rice-1kg.png,,A,,natco,0,,true,published,Default,R6750
4567660953672,variant_01KSQVC8KRRS8BSFWKE5Z5AKDR,natco-pumpkin-seeds-250g,,,250g,Natco - Pumpkin Seeds,,Nutritious seeds from Natco Foods. Great for healthy meals and baking.,Natco,whole_spices_seeds,,vegetarian,,,See product packaging for full ingredients list,,India,250,g,/uploads/natco_pumpkin-seeds-250g.png,,A,,natco,0,,true,published,Default,R6250
4567660920904,variant_01KSQVC8Q2E1FDHV5WA1E9JJ6K,natco-linseed-brown-1kg,,,1kg,Natco - Linseed Brown,,Nutritious seeds from Natco Foods. Great for healthy meals and baking.,Natco,whole_spices_seeds,,vegetarian,,,See product packaging for full ingredients list,,India,1,kg,/uploads/natco_linseed-brown-1kg.jpg,,A,,natco,0,,true,published,Default,R6410
4567660920904,variant_01KSQVC8TF0VCP0DHP383C2FD5,natco-linseed-brown-400g,,,400g,Natco - Linseed Brown,,Nutritious seeds from Natco Foods. Great for healthy meals and baking.,Natco,whole_spices_seeds,,vegetarian,,,See product packaging for full ingredients list,,India,400,g,/uploads/natco_linseed-brown-400g.jpg,,A,,natco,0,,true,published,Default,R6420
4567660855368,variant_01KSQVC8YFX3PGCSQFKE1E2JRF,natco-white-poppy-seeds-300g,,,300g,Natco - White Poppy Seeds,,Nutritious seeds from Natco Foods. Great for healthy meals and baking.,Natco,whole_spices_seeds,,vegetarian,,,See product packaging for full ingredients list,,India,300,g,/uploads/natco_white-poppy-seeds-300g.png,,A,,natco,0,,true,published,Default,R6550
4567660855368,variant_01KSQVC920ZHC4HJY4RVB0F440,natco-white-poppy-seeds-100g,,,100g,Natco - White Poppy Seeds,,Nutritious seeds from Natco Foods. Great for healthy meals and baking.,Natco,whole_spices_seeds,,vegetarian,,,See product packaging for full ingredients list,,India,100,g,/uploads/natco_white-poppy-seeds-100g.jpg,,A,,natco,0,,true,published,Default,R6562
4567660724296,variant_01KSQVC95EY82BQ38W10EW62JD,natco-sunflower-seeds-1kg,,,1kg,Natco - Sunflower Seeds,,Nutritious seeds from Natco Foods. Great for healthy meals and baking.,Natco,whole_spices_seeds,,vegetarian,,,See product packaging for full ingredients list,,India,1,kg,/uploads/natco_sunflower-seeds-1kg.jpg,,A,,natco,0,,true,published,Default,R7000
4567660724296,variant_01KSQVC99GKGJKD8YTR6GJHWEG,natco-sunflower-seeds-300g,,,300g,Natco - Sunflower Seeds,,Nutritious seeds from Natco Foods. Great for healthy meals and baking.,Natco,whole_spices_seeds,,vegetarian,,,See product packaging for full ingredients list,,India,300,g,/uploads/natco_sunflower-seeds-300g.png,,A,,natco,0,,true,published,Default,R7005
4567660658760,variant_01KSQVC9CD5CMCEB5E4ERHA51Y,natco-sagoo-seeds-medium-15kg,,,1.5kg,Natco - Sagoo Seeds Medium,,Nutritious seeds from Natco Foods. Great for healthy meals and baking.,Natco,whole_spices_seeds,,vegetarian,,,See product packaging for full ingredients list,,India,1.5,kg,/uploads/natco_sagoo-seeds-medium-15kg.jpg,,A,,natco,0,,true,published,Default,R7091
4567660593224,variant_01KSQVC9FMS9443Y9XKGE5V468,natco-sesame-seeds-natural-400g,,,400g,Natco - Sesame Seeds Natural,,Nutritious seeds from Natco Foods. Great for healthy meals and baking.,Natco,whole_spices_seeds,,vegetarian,,sesame,See product packaging for full ingredients list,,India,400,g,/uploads/natco_sesame-seeds-natural-400g.png,,A,,natco,0,,true,published,Default,R7160
4567660560456,variant_01KSQVC9JNPHCG0YWPG1NBZ3TX,natco-sesame-seeds-hulled-15kg,,,1.5kg,Natco - Sesame Seeds Hulled,,Nutritious seeds from Natco Foods. Great for healthy meals and baking.,Natco,whole_spices_seeds,,vegetarian,,sesame,See product packaging for full ingredients list,,India,1.5,kg,/uploads/natco_sesame-seeds-hulled-15kg.jpg,,A,,natco,0,,true,published,Default,R7250
4567660134472,variant_01KSQVC9PMFVA9JPN5CCE5X7CE,natco-black-chia-seeds-250g,,,250g,Natco - Black Chia Seeds,,Nutritious seeds from Natco Foods. Great for healthy meals and baking.,Natco,whole_spices_seeds,,vegetarian,,,See product packaging for full ingredients list,,India,250,g,/uploads/natco_black-chia-seeds-250g.jpg,,A,,natco,0,,true,published,Default,R8480
4567665573960,variant_01KSQVC9SC1T5PRM795C5WQF73,natco-soya-beans-2kg,,,2kg,Natco - Soya Beans,,Protein-rich soya from Natco Foods. Versatile meat alternative for curries and snacks.,Natco,beans_peas_pulses,,vegetarian;vegan;gluten-free,,soya,See product packaging for full ingredients list,,India,2,kg,/uploads/natco_soya-beans-2kg.jpg,,A,,natco,0,,true,published,Default,L9550
4567665573960,variant_01KSQVC9WSHC7KD088ZTKWVY9Q,natco-soya-beans-500g,,,500g,Natco - Soya Beans,,Protein-rich soya from Natco Foods. Versatile meat alternative for curries and snacks.,Natco,beans_peas_pulses,,vegetarian;vegan;gluten-free,,soya,See product packaging for full ingredients list,,India,500,g,/uploads/natco_soya-beans-500g.jpg,,A,,natco,0,,true,published,Default,L9560
4567660396616,variant_01KSQVCA508P37ZCJ18KSTY66W,natco-soya-mince-300g,,,300g,Natco - Soya Mince,,Protein-rich soya from Natco Foods. Versatile meat alternative for curries and snacks.,Natco,canned_preserved_vegetables,,vegetarian;vegan,,soya,See product packaging for full ingredients list,,India,300,g,/uploads/natco_soya-mince-300g.jpg,,A,,natco,0,,true,published,Default,R7450
4567671996488,variant_01KSQVCA9KSN2RKCWY1M8GJQVK,natco-mango-pulp-alphonso-450g,,,450g,Natco - Mango Pulp Alphonso,,Sweet Alphonso mango products from Natco Foods. Taste of Indian summer all year round.,Natco,canned_preserved_vegetables,,vegetarian,,,See product packaging for full ingredients list,,India,450,g,/uploads/natco_mango-pulp-alphonso-450g.jpg,,A,,natco,0,,true,published,Default,C1730
4567670980680,variant_01KSQVCACJR1EAZTD4XBN67B3P,natco-tomatoes-chopped-full-case-12x400g-400g,,,400g,Natco - Tomatoes Chopped Full Case 12x400g,,Preserved vegetables from Natco Foods. Harvested at peak freshness.,Natco,canned_preserved_vegetables,,vegetarian,,,See product packaging for full ingredients list,,India,400,g,/uploads/natco_tomatoes-chopped-full-case-12x400g.jpg,,A,,natco,0,,true,published,Default,C2860
4567666524232,variant_01KSQVCAGF86Z3BQHZVQNG1V7M,natco-red-lentils-polished-2kg,,,2kg,Natco - Red Lentils Polished,,Allergen Info: May Contain Wheat - Our Red Lentils do not contain gluten and are not packed on the same machine as gluten-products; but we do have gluten products in a dedicated area of the factory. Our products are manufactured in a site that handles gluten;./images/natco_red-lentils-polished-2kg.jpg; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,lentils_dals,,vegetarian;vegan;gluten-free,,sesame,See product packaging for full ingredients list,,India,2,kg,/uploads/natco_red-lentils-polished-2kg.jpg,,A,,natco,0,,true,published,Default,L6150
4567666524232,variant_01KSW8AZ2F08BZ9H9R4ZENY01M,natco-red-lentils-polished-1kg,,,1kg,Natco - Red Lentils Polished,,Red Lentils are an essential lentil. Extremely versatile and easy to cook - you can use in curries; nut roasts; lentil breads; soups and more. No need to soak before cooking. Check out this recipe for a creamy coconut and ginger dal using red lentils. Foundation Earth has given Natco Red Lentils an A rating meaning that it is a very environmentally sustainable product. Foundation Earth gives each product a rating from A+ to G by assessing the farming; processing; packaging and transport. Found,Natco,lentils_dals,,vegetarian;vegan;gluten-free,,sesame,Red Lentils Polished 1kg,,India,1,kg,/uploads/natco_red-lentils-polished-2kg.jpg,,B,,natco,0,,true,published,Default,L6148
4567668260936,variant_01KSQVCAMGZS3H7HTVZSAKMC17,natco-basil-jar-25g,,,25g,Natco - Basil Jar,,Premium whole and ground spice from Natco Foods. Essential for authentic Indian cooking.,Natco,herbs_leaves,,vegetarian,,,See product packaging for full ingredients list,,India,25,g,/uploads/natco_basil-jar-25g.jpg,,A,,natco,0,,true,published,Default,H1022
4567668195400,variant_01KSQVCARP52WGSZZ1GFCPZX1C,natco-coriander-leaves-jar-25g,,,25g,Natco - Coriander Leaves Jar,,Premium whole and ground spice from Natco Foods. Essential for authentic Indian cooking.,Natco,herbs_leaves,,vegetarian,,,See product packaging for full ingredients list,,India,25,g,/uploads/natco_coriander-leaves-jar-25g.jpg,,A,,natco,0,,true,published,Default,H2122
4567668162632,variant_01KSQVCAX1B51YP592N0P8E4KY,natco-marjoram-jar-20g,,,20g,Natco - Marjoram Jar,,Premium whole and ground spice from Natco Foods. Essential for authentic Indian cooking.,Natco,herbs_leaves,,vegetarian,,,See product packaging for full ingredients list,,India,20,g,/uploads/natco_marjoram-jar-20g.jpg,,A,,natco,0,,true,published,Default,H3524
4567668097096,variant_01KSQVCB07JYHBJ7TA9BGV3G5M,natco-mint-jar-30g,,,30g,Natco - Mint Jar,,Premium whole and ground spice from Natco Foods. Essential for authentic Indian cooking.,Natco,herbs_leaves,,vegetarian,,,See product packaging for full ingredients list,,India,30,g,/uploads/natco_mint-jar-30g.jpg,,A,,natco,0,,true,published,Default,H3626
4567668064328,variant_01KSQVCB366W3YP9JM068BTZX6,natco-mixed-herbs-jar-25g,,,25g,Natco - Mixed Herbs Jar,,Premium whole and ground spice from Natco Foods. Essential for authentic Indian cooking.,Natco,herbs_leaves,,vegetarian,,,See product packaging for full ingredients list,,India,25,g,/uploads/natco_mixed-herbs-jar-25g.jpg,,A,,natco,0,,true,published,Default,H3722
4567667966024,variant_01KSQVCB63AT8AYY25QGER90PD,natco-oregano-jar-25g,,,25g,Natco - Oregano Jar,,Premium whole and ground spice from Natco Foods. Essential for authentic Indian cooking.,Natco,herbs_leaves,,vegetarian,,,See product packaging for full ingredients list,,India,25,g,/uploads/natco_oregano-jar-25g.jpg,,A,,natco,0,,true,published,Default,H4522
4567667933256,variant_01KSQVCBA0BAGBX1T0R7RZRF9P,natco-parsley-jar-25g,,,25g,Natco - Parsley Jar,,Premium whole and ground spice from Natco Foods. Essential for authentic Indian cooking.,Natco,herbs_leaves,,vegetarian,,,See product packaging for full ingredients list,,India,25,g,/uploads/natco_parsley-jar-25g.jpg,,A,,natco,0,,true,published,Default,H5022
4567667867720,variant_01KSQVCBD4JE5SNH00YA5XA6HN,natco-sage-jar-25g,,,25g,Natco - Sage Jar,,Premium whole and ground spice from Natco Foods. Essential for authentic Indian cooking.,Natco,herbs_leaves,,vegetarian,,,See product packaging for full ingredients list,,India,25,g,/uploads/natco_sage-jar-25g.jpg,,A,,natco,0,,true,published,Default,H6022
4567657578568,variant_01KSQVCBH03WNMPST21WADW4VN,natco-ajwan-seeds-jar-100g,,,100g,Natco - Ajwan Seeds Jar,,Premium whole and ground spice from Natco Foods. Essential for authentic Indian cooking.,Natco,whole_spices_seeds,,vegetarian;vegan;gluten-free,,,See product packaging for full ingredients list,,India,100,g,/uploads/natco_ajwan-seeds-jar-100g.jpg,,A,,natco,0,,true,published,Default,T1107
4567657545800,variant_01KSQVCBN5Q32PJSGXQNX44AWY,natco-amchoor-powder-jar-100g,,,100g,Natco - Amchoor Powder Jar,,Premium whole and ground spice from Natco Foods. Essential for authentic Indian cooking.,Natco,powdered_spices,,vegetarian;vegan;gluten-free,,,See product packaging for full ingredients list,,India,100,g,/uploads/natco_amchoor-powder-jar-100g.jpg,,A,,natco,0,,true,published,Default,T1307
